"name","description","distinguishedname","managedby","whenCreated"
"WS-2857","Beatriz Martinez - ThinkPad P52","CN=WS-2857,OU=Laptops,OU=San Francisco,DC=wma-arch,DC=com","CN=Beatriz Martinez,OU=Users,OU=San Francisco,DC=wma-arch,DC=com","7/16/2018 2:19:24 PM"
"WS-2851","Nony Rivera - ThinkPad P52s","CN=WS-2851,OU=Laptops,OU=Seattle,DC=wma-arch,DC=com","CN=Nony Rivera,OU=Users,OU=Seattle,DC=wma-arch,DC=com","7/17/2018 11:15:10 AM"
"WS-2558","Lawrence Ng - ThinkPad P51","CN=WS-2558,OU=Laptops,OU=Toronto,DC=wma-arch,DC=com","CN=Lawrence Ng,OU=Users,OU=Toronto,DC=wma-arch,DC=com","6/8/2018 3:05:27 PM"
"WS-2859","Viviana Orio - P52","CN=WS-2859,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com","CN=Viviana Orio,OU=Users,OU=Mexico,DC=wma-arch,DC=com","7/19/2018 10:29:03 AM"
"WS-2860","Frank Stevens - ThinkPad P52","CN=WS-2860,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Frank Stevens,OU=Users,OU=New York,DC=wma-arch,DC=com","7/19/2018 11:16:19 AM"
"WS-2861","Kevin Bowman - ThinkPad P52","CN=WS-2861,OU=Laptops,OU=Denver-JS,DC=wma-arch,DC=com","CN=Kevin Bowman,OU=Users,OU=Denver-JS,DC=wma-arch,DC=com","7/19/2018 11:49:54 AM"
"WS-2829","Cynthia Milota - X1 Carbon","CN=WS-2829,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Cynthia Milota,OU=Users,OU=Chicago,DC=wma-arch,DC=com","7/30/2018 9:54:10 AM"
"WS-2559","Dawn Riegel - X1 Carbon","CN=WS-2559,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Dawn Riegel,OU=Users,OU=Chicago,DC=wma-arch,DC=com","7/26/2018 7:25:24 AM"
"WS-2654","Michael K. Bennett - ThinkPad X1 Carbon 5th","CN=WS-2654,OU=Laptops,OU=New Jersey,DC=wma-arch,DC=com","CN=Michael K. Bennett,OU=Users,OU=New Jersey,DC=wma-arch,DC=com","7/30/2018 7:54:18 AM"
"WS-2856","Dana Rabat - ThinkStation P320 Tiny","CN=WS-2856,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Dana Rabat,OU=Users,OU=Irvine,DC=wma-arch,DC=com","8/2/2018 4:09:26 PM"
"WS-2656","Jeff McCue - P52","CN=WS-2656,OU=Laptops,OU=New York,DC=wma-arch,DC=com",,"8/1/2018 11:10:15 AM"
"WS-2655","Kayla Bosarge - ThinkPad P52","CN=WS-2655,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Kayla Bosarge,OU=Users,OU=New York,DC=wma-arch,DC=com","8/1/2018 9:25:42 AM"
"WS-2560","Chris Shem - ThinkPad X1 Carbon 5th","CN=WS-2560,OU=Laptops,OU=Houston,DC=wma-arch,DC=com","CN=Christopher Shem,OU=Users,OU=Houston,DC=wma-arch,DC=com","8/2/2018 8:18:47 AM"
"WS-2561","Angelo F.P.  Rapallo - ThinkPad X1 Carbon 5th","CN=WS-2561,OU=Laptops,OU=Toronto,DC=wma-arch,DC=com","CN=Angelo Rapallo,OU=Users,OU=Toronto,DC=wma-arch,DC=com","8/10/2018 8:47:15 AM"
"WS-2858","P52","CN=WS-2858,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com",,"8/10/2018 8:53:22 AM"
"WS-2462","Guillermo Peregrina - ThinkPad X1 Carbon 4th","CN=WS-2462,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com","CN=Guillermo Peregrina,OU=Users,OU=Mexico,DC=wma-arch,DC=com","8/10/2018 10:03:53 AM"
"WS-2504","P320 Tiny","CN=WS-2504,OU=Computers,OU=Mexico,DC=wma-arch,DC=com",,"8/10/2018 12:05:09 PM"
"WS-2830","Tiffany English - ThinkPad X1 Carbon 6th","CN=WS-2830,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Tiffany English,OU=Users,OU=San Diego,DC=wma-arch,DC=com","8/15/2018 11:51:09 AM"
"WS-2871","Stephen Placido - ThinkPad P52","CN=WS-2871,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Stephen Placido,OU=Users,OU=Irvine,DC=wma-arch,DC=com","8/15/2018 12:16:40 PM"
"WS-2872","Niki Ward - ThinkPad X1 Carbon 5th","CN=WS-2872,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Niki Ward,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","8/15/2018 1:10:20 PM"
"WS-2873","Veronica Rodriguez - Blade","CN=WS-2873,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com","CN=Veronica Rodriguez,OU=Users,OU=Mexico,DC=wma-arch,DC=com","8/15/2018 4:07:27 PM"
"WS-2105","Maria Reyes - P500","CN=WS-2105,OU=Computers,OU=Irvine,DC=wma-arch,DC=com",,"8/16/2018 10:47:58 AM"
"WS-2657","Nicholas Clody - ThinkPad P52","CN=WS-2657,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Nicholas Clody,OU=Users,OU=New York,DC=wma-arch,DC=com","8/17/2018 10:15:10 AM"
"WS-2875","Jessica Shedarowich - ThinkPad X1 Carbon 6th","CN=WS-2875,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Jessica Shedarowich,OU=Users,OU=Irvine,DC=wma-arch,DC=com","8/20/2018 9:54:24 AM"
"WS-2237","Raya Salsany - ThinkStation P520","CN=WS-2237,OU=Computers,OU=Toronto,DC=wma-arch,DC=com","CN=Raya Salsany,OU=Users,OU=Toronto,DC=wma-arch,DC=com","8/23/2018 8:10:32 AM"
"WS-2367","Robert A. van het Hof - ThinkPad P50","CN=WS-2367,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Robert van het Hof,OU=Users,OU=Chicago,DC=wma-arch,DC=com","8/28/2018 9:02:21 AM"
"WS-2658","Linh Phan NEW - ThinkPad P52","CN=WS-2658,OU=Laptops,OU=New York,DC=wma-arch,DC=com",,"8/29/2018 6:34:31 AM"
"WS-2562","Taylor Mack - ThinkPad P52","CN=WS-2562,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Taylor Mack,OU=Users,OU=Chicago-DT,DC=wma-arch,DC=com","8/29/2018 1:40:12 PM"
"WS-2828","Ruba Fatani - ThinkStation P320 Tiny","CN=WS-2828,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Ruba Fatani,OU=Users,OU=Irvine,DC=wma-arch,DC=com","8/31/2018 1:56:46 PM"
"WS-2877","Genevieve Guoin - ThinkPad X1 Carbon 5th","CN=WS-2877,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Genevieve Guoin,OU=Users,OU=San Diego,DC=wma-arch,DC=com","9/5/2018 8:21:33 AM"
"WS-2878","Melody Lee - X1 Carbon","CN=WS-2878,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Melody Lee,OU=Users,OU=Irvine,DC=wma-arch,DC=com","9/6/2018 8:26:39 AM"
"WS-2727","Scott Brands - X1","CN=WS-2727,OU=Laptops,OU=Denver,DC=wma-arch,DC=com","CN=Scott Brands,OU=Users,OU=Denver,DC=wma-arch,DC=com","9/6/2018 9:51:52 AM"
"WS-2879","Lynn Murray - X1 Carbon","CN=WS-2879,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Lynn Murray,OU=Users,OU=San Diego,DC=wma-arch,DC=com","9/6/2018 2:21:07 PM"
"WS-9999"," ","CN=WS-9999,OU=Available Computers,OU=ADMIN,DC=wma-arch,DC=com","CN=Moses M. Gonzales Jr.,OU=Users,OU=Irvine,DC=wma-arch,DC=com","9/7/2018 10:19:53 AM"
"WS-2880","Wendys Guardia - ThinkPad P52","CN=WS-2880,OU=Laptops,OU=Panama,DC=wma-arch,DC=com","CN=Wendys Guardia,OU=Users,OU=Panama,DC=wma-arch,DC=com","9/7/2018 4:05:21 PM"
"WS-2881","Ana Moreno - ThinkPad P52","CN=WS-2881,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Ana Moreno,OU=Users,OU=San Diego,DC=wma-arch,DC=com","9/12/2018 10:21:36 AM"
"WS-2415","Eric Zuniga - ThinkPad P50","CN=WS-2415,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Eric Zuniga,OU=Users,OU=Irvine,DC=wma-arch,DC=com","9/13/2018 3:29:55 PM"
"WS-2882","Bob Snyder - ThinkPad P52","CN=WS-2882,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Bob Snyder,OU=Users,OU=Irvine,DC=wma-arch,DC=com","9/18/2018 4:14:37 PM"
"WS-2883","Melissa Watkins - ThinkPad P52","CN=WS-2883,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Melissa Watkins,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","9/19/2018 8:39:42 AM"
"WS-2884","Wayne Bastrup - P52","CN=WS-2884,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=Wayne Bastrup,OU=Users,OU=LA,DC=wma-arch,DC=com","9/19/2018 9:16:28 AM"
"WS-2066","Arlen Hizon - E550","CN=WS-2066,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Arlen Hizon,OU=Users,OU=Irvine,DC=wma-arch,DC=com","9/26/2018 11:35:05 AM"
"WS-2354","Andrea Reyes - ThinkStation P410","CN=WS-2354,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Andrea Reyes,OU=Users,OU=Irvine,DC=wma-arch,DC=com","9/27/2018 5:31:28 PM"
"WS-2659","Christopher Centeno - ThinkPad P52","CN=WS-2659,OU=Laptops,OU=Miami,DC=wma-arch,DC=com","CN=Chris Centeno,OU=Users,OU=Miami,DC=wma-arch,DC=com","10/2/2018 9:20:24 AM"
"WS-2660","Diana Melendez - ThinkPad P52","CN=WS-2660,OU=Laptops,OU=New Jersey,DC=wma-arch,DC=com","CN=Maryam Tronco,OU=!Pending Deletion,DC=wma-arch,DC=com","10/2/2018 11:18:35 AM"
"WS-2824","Maj Zaheda - ThinkPad P51","CN=WS-2824,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Mahjabeen Zaheda,OU=Users,OU=New York,DC=wma-arch,DC=com","10/2/2018 2:53:41 PM"
"WS-2223","Sarah Lee - ThinkCentre M900","CN=WS-2223,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Sarah Lee,OU=Users,OU=Irvine,DC=wma-arch,DC=com","10/3/2018 9:00:50 AM"
"WS-2663","Laura Chevalier - ThinkPad P1","CN=WS-2663,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Laura Chevalier,OU=Users,OU=New York,DC=wma-arch,DC=com","10/4/2018 8:03:46 AM"
"WS-2886","Kim Stone - ThinkPad X1 Extreme","CN=WS-2886,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Kim Stone,OU=Users,OU=San Diego,DC=wma-arch,DC=com","10/4/2018 11:17:28 AM"
"WS-2034","Efren Murillo - ThinkPad W540","CN=WS-2034,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Efren Murillo,OU=Users,OU=San Diego,DC=wma-arch,DC=com","10/5/2018 1:39:27 PM"
"WS-2407","Robert Park - P50","CN=WS-2407,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Robert Park,OU=Users,OU=San Diego,DC=wma-arch,DC=com","10/9/2018 9:16:11 AM"
"WS-2887","Dzien Nguyen - ThinkPad P52","CN=WS-2887,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Dien Nguyen,OU=Users,OU=Northern California,DC=wma-arch,DC=com","10/9/2018 9:51:09 AM"
"WS-2888","Nathan A. Dean - ThinkPad P52","CN=WS-2888,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Nathan Dean,OU=Users,OU=San Diego,DC=wma-arch,DC=com","10/9/2018 10:06:49 AM"
"WS-2239","Jacob Tersigni - ThinkPad P52","CN=WS-2239,OU=Laptops,OU=Toronto,DC=wma-arch,DC=com","CN=Jacob Tersigni,OU=Users,OU=Toronto,DC=wma-arch,DC=com","10/12/2018 10:46:07 AM"
"WS-2238","Jasmine Dosanjh - ThinkStation P520","CN=WS-2238,OU=Computers,OU=Toronto,DC=wma-arch,DC=com","CN=Jasmine Dosanjh,OU=Users,OU=Toronto,DC=wma-arch,DC=com","10/12/2018 10:51:15 AM"
"WS-2240","Steven Paredes - P320 Tiny","CN=WS-2240,OU=Computers,OU=Toronto,DC=wma-arch,DC=com","CN=Steven Paredes,OU=Users,OU=Toronto,DC=wma-arch,DC=com","10/12/2018 11:05:58 AM"
"WS-2889","Keith Martinez - ThinkPad P52","CN=WS-2889,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=Keith Martinez,OU=Users,OU=LA,DC=wma-arch,DC=com","10/15/2018 3:28:15 PM"
"WS-2721","Ryan Kane - ThinkPad P72","CN=WS-2721,OU=Laptops,OU=Denver,DC=wma-arch,DC=com",,"10/17/2018 1:05:17 PM"
"WS-2722","Rob Kiester - ThinkPad P72","CN=WS-2722,OU=Laptops,OU=Denver,DC=wma-arch,DC=com","CN=Rob Kiester,OU=Users,OU=Denver,DC=wma-arch,DC=com","10/17/2018 1:05:23 PM"
"WS-2890","Douglas Gullo - ThinkPad P52","CN=WS-2890,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Douglas Gullo,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","10/17/2018 4:03:53 PM"
"WS-2106","Jessica Park - P500","CN=WS-2106,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Jessica Park,OU=Users,OU=Irvine,DC=wma-arch,DC=com","10/19/2018 8:19:20 AM"
"WS-3151","Patricia Valero - P1","CN=WS-3151,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Patricia Valero,OU=Users,OU=Chicago,DC=wma-arch,DC=com","10/23/2018 2:33:58 PM"
"WS-2891","Kirt A Neal - ThinkPad P1","CN=WS-2891,OU=Laptops,OU=Seattle,DC=wma-arch,DC=com","CN=Kirt Neal,OU=Users,OU=Seattle,DC=wma-arch,DC=com","10/24/2018 4:28:10 PM"
"WS-2892","Linh Phan - ThinkPad P1","CN=WS-2892,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Lihn Phan,OU=Users,OU=New York,DC=wma-arch,DC=com","10/25/2018 2:32:24 PM"
"WS-2893","Simon Zhang - ThinkStation P320 Tiny","CN=WS-2893,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Shuai Zhang,OU=Users,OU=Irvine,DC=wma-arch,DC=com","10/25/2018 6:35:52 PM"
"WS-2894","Carolina Benitez - ThinkStation P320 Tiny","CN=WS-2894,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Carolina Benitez,OU=Users,OU=Irvine,DC=wma-arch,DC=com","10/25/2018 6:55:02 PM"
"WS-2531","Unassigned - P320 Tiny","CN=WS-2531,OU=Computers,OU=Toronto,DC=wma-arch,DC=com",,"11/2/2018 9:03:29 AM"
"WS-2723","Brianna Cochran - ThinkPad P52","CN=WS-2723,OU=Laptops,OU=Houston,DC=wma-arch,DC=com","CN=Brianna Cochran,OU=Users,OU=Houston,DC=wma-arch,DC=com","11/6/2018 10:43:36 AM"
"WS-2833","Jessica Mulligan - ThinkPad X1 Extreme","CN=WS-2833,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Jessica Mulligan,OU=Users,OU=Chicago,DC=wma-arch,DC=com","11/7/2018 8:57:40 AM"
"WS-2832","Jamie Vicars - ThinkPad X1 Extreme","CN=WS-2832,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Jamie Vicars,OU=Users,OU=Chicago,DC=wma-arch,DC=com","11/7/2018 9:27:38 AM"
"WS-2042","Marek Pula - ThinkPad W540","CN=WS-2042,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Marek Pula,OU=Users,OU=Chicago,DC=wma-arch,DC=com","11/7/2018 1:03:51 PM"
"WS-2897","Jordan Dean - ThinkPad P52","CN=WS-2897,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=Jordan Dean,OU=Users,OU=LA,DC=wma-arch,DC=com","11/7/2018 3:46:38 PM"
"WS-2665","Michael Mattie - ThinkPad P52","CN=WS-2665,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Michael Mattie,OU=Users,OU=New York,DC=wma-arch,DC=com","11/8/2018 9:46:18 AM"
"WS-2834","Matt Cornelius - ThinkPad P52","CN=WS-2834,OU=Laptops,OU=Northern California,DC=wma-arch,DC=com","CN=Matthew Cornelius,OU=Users,OU=Northern California,DC=wma-arch,DC=com","11/8/2018 4:35:11 PM"
"WS-2664","Saatchi Kishnani - ThinkStation P320 Tiny","CN=WS-2664,OU=Computers,OU=New York,DC=wma-arch,DC=com","CN=Saatchi Kishnani,OU=Users,OU=New York,DC=wma-arch,DC=com","11/14/2018 10:08:51 AM"
"WS-1944","JoAnn Schultz - ThinkPad W540","CN=WS-1944,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=JoAnn Schultz,OU=Users,OU=LA,DC=wma-arch,DC=com","11/14/2018 10:43:50 AM"
"WS-2726","Samantha Lopez - ThinkStation P520","CN=WS-2726,OU=Computers,OU=Denver-JS,DC=wma-arch,DC=com","CN=Samantha Lopez,OU=Users,OU=Denver-JS,DC=wma-arch,DC=com","11/15/2018 1:45:42 PM"
"WS-3153","Tracy S. Morran - ThinkPad P52","CN=WS-3153,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Tracy S. Morran,OU=Users,OU=San Diego,DC=wma-arch,DC=com","11/16/2018 9:46:21 AM"
"WS-3154","Mark Bartolone - ThinkPad P52","CN=WS-3154,OU=Laptops,OU=Northern California,DC=wma-arch,DC=com","CN=Mark Bartolone,OU=Users,OU=Northern California,DC=wma-arch,DC=com","11/19/2018 4:55:53 PM"
"WS-2161","Aimee Shimizu - X1 Carbon","CN=WS-2161,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Aimee Shimizu,OU=Users,OU=Irvine,DC=wma-arch,DC=com","11/20/2018 3:05:02 PM"
"WS-2835","TVPC - P320 Tiny","CN=WS-2835,OU=TV PCs,OU=Service Computers,OU=ADMIN,DC=wma-arch,DC=com",,"11/26/2018 6:29:34 PM"
"WS-2837","Jessica McInnis - P1","CN=WS-2837,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Jessica McInnis,OU=Users,OU=Irvine,DC=wma-arch,DC=com","11/28/2018 4:43:46 PM"
"WS-2796","Adrian Helton - ThinkPad P51","CN=WS-2796,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=Adrian Helton,OU=Users,OU=LA,DC=wma-arch,DC=com","11/29/2018 9:25:31 AM"
"WS-2838","Moses M. Gonzales Jr - ThinkPad P1","CN=WS-2838,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com",,"11/29/2018 11:47:15 AM"
"WS-3157","Omid Jahanbozorgi - ThinkStation P320 Tiny","CN=WS-3157,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Omid Jahanbozorgi,OU=Users,OU=Irvine,DC=wma-arch,DC=com","12/6/2018 9:06:29 AM"
"WS-2839"," ","CN=WS-2839,OU=TV PCs,OU=Service Computers,OU=ADMIN,DC=wma-arch,DC=com","CN=Nassoro Ally,OU=Users,OU=Chicago,DC=wma-arch,DC=com","12/7/2018 2:15:16 PM"
"WS-2725","Christian Zeitler - ThinkPad P1","CN=WS-2725,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Christian Zeitler,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","12/11/2018 10:10:32 AM"
"WS-2724","Edward Hanbicki - P1","CN=WS-2724,OU=Laptops,OU=Seattle,DC=wma-arch,DC=com","CN=Edward Hanbicki,OU=Users,OU=Seattle,DC=wma-arch,DC=com","12/11/2018 12:24:26 PM"
"WS-2731","Ryan Kane - ThinkPad P72","CN=WS-2731,OU=Laptops,OU=Denver,DC=wma-arch,DC=com",,"12/14/2018 2:48:45 PM"
"WS-3184","Maria Reyes - XPS 15 9570","CN=WS-3184,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Maria Reyes,OU=Users,OU=Irvine,DC=wma-arch,DC=com","12/20/2018 2:29:04 PM"
"WS-3159","Adam Nichol - ThinkPad X1 Extreme","CN=WS-3159,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Adam Nichol,OU=Users,OU=San Diego,DC=wma-arch,DC=com","12/21/2018 11:17:05 AM"
"WS-2671","Manuel E. Cubilla - ThinkPad P52","CN=WS-2671,OU=Laptops,OU=Panama,DC=wma-arch,DC=com","CN=Manuel E. Cubilla,OU=Users,OU=Panama,DC=wma-arch,DC=com","12/28/2018 7:02:53 AM"
"WS-3181","Stephanie Heiple - ThinkPad X1 Extreme","CN=WS-3181,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Stephanie Heiple,OU=Users,OU=Irvine,DC=wma-arch,DC=com","12/31/2018 10:19:12 AM"
"WS-1918",,"CN=WS-1918,OU=New Computers,OU=ADMIN,DC=wma-arch,DC=com",,"1/2/2019 3:53:48 PM"
"WS-3182","Felipe Bermudez - ThinkPad P52","CN=WS-3182,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=Luis Bermudez,OU=Users,OU=LA,DC=wma-arch,DC=com","1/3/2019 10:51:48 AM"
"WS-2666","Angelica Alonso - ThinkPad P52","CN=WS-2666,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Angelica Lucia Alonso Zamudio,OU=Users,OU=New York,DC=wma-arch,DC=com","1/7/2019 12:13:11 PM"
"WS-3158",,"CN=WS-3158,OU=New Computers,OU=ADMIN,DC=wma-arch,DC=com",,"1/7/2019 1:32:31 PM"
"WS-2899","Brad Mathias - ThinkPad X1 Carbon 6th","CN=WS-2899,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Brad Mathias,OU=Users,OU=Irvine,DC=wma-arch,DC=com","1/11/2019 9:48:58 AM"
"WS-2667","Grant Brandenburg - X1 Carbon NEW","CN=WS-2667,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Grant Brandenburg,OU=Users,OU=Chicago,DC=wma-arch,DC=com","1/11/2019 12:17:01 PM"
"WS-2003"," ","CN=WS-2003,OU=Available Computers,OU=ADMIN,DC=wma-arch,DC=com",,"1/11/2019 12:43:29 PM"
"WS-2732","Matthew Kuehn - P52","CN=WS-2732,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Matthew Kuehn,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","1/14/2019 12:20:28 PM"
"WS-2900","Keith Bryant - P52","CN=WS-2900,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Keith Bryant,OU=Users,OU=Irvine,DC=wma-arch,DC=com","1/14/2019 4:05:54 PM"
"WS-3161","Design Resource - ThinkPad P72","CN=WS-3161,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Robert Ross,OU=Users,OU=Irvine,DC=wma-arch,DC=com","1/15/2019 10:02:00 AM"
"WS-2733","Erik Morse - P52","CN=WS-2733,OU=Laptops,OU=Denver-JS,DC=wma-arch,DC=com","CN=Erik Morse,OU=Users,OU=Denver-JS,DC=wma-arch,DC=com","1/16/2019 12:41:12 PM"
"WS-3163","Ashley Persad - P320 Tiny","CN=WS-3163,OU=Computers,OU=San Diego,DC=wma-arch,DC=com","CN=Ashley Persad,OU=Users,OU=San Diego,DC=wma-arch,DC=com","1/22/2019 3:20:17 PM"
"WS-2734","Clay Carr - ThinkPad P52","CN=WS-2734,OU=Laptops,OU=Denver-JS,DC=wma-arch,DC=com","CN=Clay Carr,OU=Users,OU=Denver-JS,DC=wma-arch,DC=com","1/22/2019 3:29:35 PM"
"WS-2532","Christina Kolkas - X1 Carbon 6th Gen","CN=WS-2532,OU=Laptops,OU=Toronto,DC=wma-arch,DC=com","CN=Christina Kolkas,OU=Users,OU=Toronto,DC=wma-arch,DC=com","1/23/2019 10:24:18 AM"
"WS-2735","Defective - returning to selling","CN=WS-2735,OU=Laptops,OU=Seattle,DC=wma-arch,DC=com",,"1/24/2019 11:39:45 AM"
"WS-2505","Diana Riba - ThinkPad P1","CN=WS-2505,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com","CN=Diana Riba,OU=Users,OU=Mexico,DC=wma-arch,DC=com","1/28/2019 10:03:54 AM"
"WS-2506","Sofia Chagolla - ThinkPad P1","CN=WS-2506,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com",,"1/28/2019 11:34:12 AM"
"WS-3183","Chris Neitzel - ThinkPad X1 Extreme","CN=WS-3183,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Christopher Neitzel,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","1/30/2019 3:55:51 PM"
"WS-3164","Nicolas Haddad - ThinkPad P1","CN=WS-3164,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Nicolas Haddad,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","1/31/2019 10:08:36 AM"
"WS-3165","Gregory Spon - X1 Carbon","CN=WS-3165,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Gregory Spon,OU=Users,OU=Irvine,DC=wma-arch,DC=com","1/31/2019 10:09:53 AM"
"WS-2669","Tessa Robertson - ThinkPad X1 Extreme","CN=WS-2669,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Tessa Robertson,OU=Users,OU=New York,DC=wma-arch,DC=com","2/1/2019 12:44:29 PM"
"WS-2232",,"CN=WS-2232,OU=New Computers,OU=ADMIN,DC=wma-arch,DC=com",,"2/4/2019 3:33:45 PM"
"WS-2840",,"CN=WS-2840,OU=New Computers,OU=ADMIN,DC=wma-arch,DC=com",,"2/6/2019 11:01:53 AM"
"WS-2661","Jordan Eggers - ThinkStation P330 Tiny","CN=WS-2661,OU=Computers,OU=New York,DC=wma-arch,DC=com","CN=Jordan Eggers,OU=Users,OU=New York,DC=wma-arch,DC=com","2/7/2019 9:49:00 AM"
"WS-3171","Rene Sanchez - ThinkPad P1","CN=WS-3171,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com","CN=Rene Sanchez,OU=Users,OU=Mexico,DC=wma-arch,DC=com","2/13/2019 2:33:21 PM"
"WS-3172","Jacqueline Roman - ThinkPad P52","CN=WS-3172,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=Jacqueline Roman,OU=Users,OU=LA,DC=wma-arch,DC=com","2/14/2019 9:27:02 AM"
"WS-2563","Ali Nabi - P1","CN=WS-2563,OU=Laptops,OU=Northern California,DC=wma-arch,DC=com","CN=Ali Nabi,OU=!Pending Deletion,DC=wma-arch,DC=com","2/14/2019 2:33:04 PM"
"WS-2737","Sabreen Madden - ThinkPad P52","CN=WS-2737,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Sabreen Madden,OU=Users,OU=Chicago,DC=wma-arch,DC=com","2/14/2019 2:30:25 PM"
"WS-2736","Vassanti Bribiesca - ThinkPad P52","CN=WS-2736,OU=Laptops,OU=Denver,DC=wma-arch,DC=com","CN=Vassanti Bribiesca,OU=Users,OU=Denver,DC=wma-arch,DC=com","2/14/2019 2:29:40 PM"
"WS-3173","Mona Valencia - ThinkPad P52","CN=WS-3173,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Mona Valencia,OU=Users,OU=Irvine,DC=wma-arch,DC=com","2/14/2019 4:48:09 PM"
